trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
trip_001576,taxi_2866,2021-06-13T08:00:00,2021-06-13T08:40:13.610426,2413,2.7,58,2,23.38,4.58,0.0,2,29.96,Credit Card,City Service,41.649085637405925,-87.70537039728093,42.14282708893309,-87.52174216425678
trip_001577,taxi_1835,2021-06-02T02:00:00,2021-06-02T02:07:23.076886,443,0.5,66,59,6.96,0.91,0.0,0,7.87,Credit Card,Flash Cab,41.6134147126482,-87.72140646544146,42.05461646389227,-87.52139523824836
trip_001578,taxi_5251,2021-06-29T03:00:00,2021-06-29T03:14:43.472898,883,1.8,13,70,12.37,2.81,6.5,0,21.68,Credit Card,Flash Cab,41.77162619092023,-87.48854640274689,41.91912568765087,-87.63963580968694
trip_001579,taxi_3401,2021-06-22T12:00:00,2021-06-22T12:41:01.981132,2461,2.9,15,11,24.04,4.98,0.0,2,31.02,Credit Card,Yellow Cab,41.98857403920418,-87.61999854741306,41.925576404873944,-87.27833424633882
trip_001580,taxi_2156,2021-06-29T05:00:00,2021-06-29T05:31:37.805676,1897,4.8,70,52,25.22,1.8,0.0,2,29.02,Mobile,City Service,41.87106236877251,-87.92142694140773,41.62214573376458,-87.29255749654665
trip_001581,taxi_4819,2021-06-16T04:00:00,2021-06-16T04:13:20.368852,800,2.0,74,57,12.36,2.06,0.0,2,16.42,Credit Card,City Service,41.812600707706096,-88.04077278054298,41.65354502079657,-87.40050377234404
trip_001582,taxi_7861,2021-06-12T01:00:00,2021-06-12T01:05:29.943794,329,2.7,61,41,11.27,2.88,0.0,2,16.15,Credit Card,Yellow Cab,42.047286383103994,-87.90613602493931,41.66334860345833,-87.59925672361179
trip_001583,taxi_2499,2021-06-13T18:00:00,2021-06-13T18:41:12.239902,2472,6.8,11,21,32.93,9.41,0.0,2,44.34,Credit Card,Blue Ribbon,41.95460427768741,-87.5776560469245,42.02487797214992,-87.5700786312198
trip_001584,taxi_3464,2021-06-19T01:00:00,2021-06-19T01:07:44.840673,464,0.5,60,51,7.14,1.77,0.0,2,10.91,Credit Card,Blue Ribbon,41.94875005618657,-88.00997969944993,41.57588081623096,-87.76628700358071
trip_001585,taxi_7938,2021-06-06T00:00:00,2021-06-06T00:05:48.921362,348,2.7,15,46,11.46,1.64,0.0,0,13.1,Credit Card,Yellow Cab,41.84661328598673,-87.60852159474894,41.69886691053374,-87.65999457070758
trip_001586,taxi_4672,2021-06-29T18:00:00,2021-06-29T18:29:10.778803,1750,1.6,43,49,17.02,2.98,0.0,5,25.0,Mobile,Yellow Cab,42.0174184125558,-87.68180840265136,42.02871850963977,-87.4061507543407
trip_001587,taxi_3977,2021-06-29T14:00:00,2021-06-29T14:16:08.023030,968,3.2,38,6,16.02,2.81,0.0,5,23.83,Credit Card,Blue Ribbon,41.97120661872471,-87.82356801131317,41.91589488108299,-87.74301545890094
trip_001588,taxi_8033,2021-06-11T14:00:00,2021-06-11T14:25:29.607315,1529,3.1,4,35,19.09,0.46,0.0,5,24.55,Credit Card,Chicago Taxi,41.73743620433669,-87.99819205734762,41.556969148604345,-87.60133348501911
trip_001589,taxi_3618,2021-06-05T08:00:00,2021-06-05T08:06:22.005670,382,0.5,46,75,6.6,1.31,0.0,1,8.91,Cash,Blue Ribbon,41.71513033900836,-87.61263047978248,41.550205982487796,-87.27587099329311
trip_001590,taxi_7555,2021-06-10T11:00:00,2021-06-10T11:17:59.800337,1079,4.5,69,65,19.76,1.84,0.0,0,21.6,Cash,Chicago Taxi,41.574652763666215,-87.70127341069306,42.14100746180951,-87.73384918284701
trip_001591,taxi_2116,2021-06-07T10:00:00,2021-06-07T10:26:42.475774,1602,0.7,55,3,14.15,3.59,0.0,2,19.74,Credit Card,Yellow Cab,41.603509110062866,-87.99091756216019,42.14922647698088,-87.95964303859176
trip_001592,taxi_3674,2021-06-11T14:00:00,2021-06-11T14:12:35.175363,755,2.0,27,53,12.06,1.36,6.5,0,19.92,Credit Card,Flash Cab,41.6780062771221,-87.47422843928557,42.08666548133086,-87.77661678679836
trip_001593,taxi_6262,2021-06-11T14:00:00,2021-06-11T14:05:48.732829,348,2.6,72,66,11.1,2.23,0.0,0,13.33,Credit Card,Blue Ribbon,41.74947042962801,-87.3859529691915,41.56315852363412,-87.91754131102374
trip_001594,taxi_3369,2021-06-12T21:00:00,2021-06-12T21:49:17.842389,2957,1.4,34,16,23.58,0.04,0.0,0,23.62,Credit Card,Yellow Cab,41.807350633969385,-87.52977139930985,42.07382514414154,-87.49238835996896
trip_001595,taxi_7822,2021-06-12T16:00:00,2021-06-12T16:06:36.111189,396,2.7,52,9,11.53,2.56,0.0,0,14.09,Credit Card,Blue Ribbon,42.087945422134794,-87.30491360576438,41.58920014845908,-87.63737022801175
trip_001596,taxi_9818,2021-06-30T20:00:00,2021-06-30T20:10:36.696903,636,3.4,74,70,14.63,2.31,0.0,0,16.94,Credit Card,Chicago Taxi,41.87462509255004,-87.32395751041481,41.551710935829426,-87.72943629943296
trip_001597,taxi_5448,2021-06-24T12:00:00,2021-06-24T12:46:55.860979,2815,5.3,11,57,31.63,1.7,0.0,0,33.33,Mobile,Blue Ribbon,41.86018295667078,-87.25377887425074,42.02236611944351,-87.37821229501697
trip_001598,taxi_7169,2021-06-27T13:00:00,2021-06-27T13:09:16.564490,556,2.0,34,70,11.07,2.6,0.0,0,13.67,Credit Card,Chicago Taxi,41.94790077003123,-87.55607467410108,42.099082840601994,-87.49089540257899
trip_001599,taxi_8214,2021-06-25T19:00:00,2021-06-25T19:05:59.994630,359,0.5,40,65,6.47,1.77,6.5,1,15.74,Credit Card,Chicago Taxi,41.73741018483947,-87.33598144133848,41.60417752114233,-87.77777200586587
trip_001600,taxi_1807,2021-06-12T03:00:00,2021-06-12T03:13:22.981223,802,0.5,15,16,9.06,1.7,6.5,0,17.26,Credit Card,Flash Cab,41.983428953286,-87.50638156425607,41.585152847371184,-87.50003789793823
trip_001601,taxi_7250,2021-06-21T09:00:00,2021-06-21T09:33:15.888436,1995,0.8,6,45,16.65,3.44,0.0,0,20.09,Credit Card,Yellow Cab,41.83468849843118,-87.71201427171967,41.98691858974934,-87.8683446178882
trip_001602,taxi_7469,2021-06-26T10:00:00,2021-06-26T10:09:10.249128,550,3.2,27,54,13.7,2.79,0.0,2,18.49,Mobile,Flash Cab,41.79647375632464,-87.48251469941367,41.62545782223348,-87.63826577318152
trip_001603,taxi_1914,2021-06-12T02:00:00,2021-06-12T02:05:21.183741,321,0.7,49,63,6.76,0.9,0.0,0,7.66,Credit Card,Yellow Cab,41.56486391988747,-87.52514880507394,41.89343990967184,-87.40440515198776
trip_001604,taxi_5099,2021-06-13T17:00:00,2021-06-13T17:39:14.400717,2354,1.6,23,7,20.61,1.51,0.0,2,24.12,Mobile,Blue Ribbon,42.149184006639025,-87.5040732689787,41.71438301854812,-87.32757629906799
trip_001605,taxi_8067,2021-06-24T18:00:00,2021-06-24T18:23:08.638123,1388,3.8,64,53,19.92,5.81,0.0,2,27.73,Credit Card,City Service,42.02350675211461,-87.84029536150796,41.55861304619994,-87.41759762208824
trip_001606,taxi_6966,2021-06-14T06:00:00,2021-06-14T06:22:23.162625,1343,3.9,63,57,19.92,5.44,0.0,0,25.36,Mobile,Chicago Taxi,42.085478165876204,-87.59303188055384,42.019510102061886,-87.80318287749287
trip_001607,taxi_9297,2021-06-14T14:00:00,2021-06-14T14:09:36.627839,576,0.5,4,55,7.74,1.18,0.0,0,8.92,Cash,Flash Cab,42.06422239593669,-87.75437626684852,42.02935797752933,-87.34929148327554
trip_001608,taxi_7860,2021-06-06T13:00:00,2021-06-06T13:07:46.917274,466,2.5,44,38,11.55,2.46,0.0,5,19.01,Credit Card,Yellow Cab,41.78789423092883,-87.78279833433837,41.9149440870301,-87.86687830731063
trip_001609,taxi_7971,2021-06-03T06:00:00,2021-06-03T07:10:47.563075,4247,4.8,21,24,38.8,8.43,6.5,0,53.73,Credit Card,Flash Cab,41.641293495718145,-87.9051648380561,42.00722194074776,-87.68845892293345
trip_001610,taxi_8765,2021-06-21T09:00:00,2021-06-21T09:07:13.990161,433,1.4,40,52,8.86,2.5,6.5,5,22.86,Cash,City Service,41.91796387762129,-87.737885188891,41.6121937800008,-87.90849798750324
trip_001611,taxi_9247,2021-06-05T06:00:00,2021-06-05T06:24:15.697293,1455,3.8,33,69,20.38,5.26,0.0,0,25.64,Credit Card,Blue Ribbon,42.14602410373078,-88.04510457062428,42.092662350741456,-87.6205196439325
trip_001612,taxi_9458,2021-06-05T14:00:00,2021-06-05T14:40:58.238241,2458,3.2,51,62,24.73,5.95,0.0,1,31.68,Credit Card,Chicago Taxi,41.62671129046031,-87.35030495477241,41.65373349299061,-87.57358048628284
trip_001613,taxi_5476,2021-06-16T06:00:00,2021-06-16T06:25:27.473337,1527,2.9,58,18,18.79,3.26,0.0,1,23.05,Credit Card,City Service,42.061645076412454,-87.53912475817211,41.80499290410939,-87.93218020361397
trip_001614,taxi_4340,2021-06-05T17:00:00,2021-06-05T17:05:40.793888,340,0.5,68,33,6.36,1.29,0.0,0,7.65,Cash,Blue Ribbon,41.755290194874895,-87.70593302639891,41.96786057616208,-87.4664030171283
trip_001615,taxi_6740,2021-06-23T17:00:00,2021-06-23T17:29:54.671631,1794,1.9,22,48,18.05,2.3,0.0,0,20.35,Mobile,Chicago Taxi,41.65489705641462,-87.94766663835404,41.953049475956675,-87.49422710090174
trip_001616,taxi_5148,2021-06-10T22:00:00,2021-06-10T22:18:38.342048,1118,2.7,47,35,15.86,2.12,0.0,2,19.98,Credit Card,Yellow Cab,41.955492380013645,-87.70661019531212,41.73330184960137,-87.75605821439501
trip_001617,taxi_3386,2021-06-28T19:00:00,2021-06-28T19:18:53.264416,1133,0.5,26,10,10.99,2.57,0.0,1,14.56,Credit Card,Flash Cab,42.11667860087849,-87.92666893640367,41.977755139699845,-87.6920404774817
trip_001618,taxi_9048,2021-06-23T22:00:00,2021-06-23T22:08:24.605007,504,2.6,11,58,11.94,3.75,6.5,2,24.19,Credit Card,Blue Ribbon,42.00849436464733,-87.85568303665819,41.726081897221796,-87.53678747011115
trip_001619,taxi_1503,2021-06-08T02:00:00,2021-06-08T02:33:06.951678,1986,2.3,25,72,20.01,0.63,0.0,1,21.64,Credit Card,Blue Ribbon,41.96104979739956,-87.39428180412784,42.088643550014794,-87.76709584764113
trip_001620,taxi_1995,2021-06-01T12:00:00,2021-06-01T12:15:23.984305,923,0.5,9,50,9.76,0.7,0.0,5,15.46,Cash,Yellow Cab,41.70295795051285,-87.4781934521476,41.66661715075314,-87.74070959920358
trip_001621,taxi_9934,2021-06-10T19:00:00,2021-06-10T19:21:37.771844,1297,2.8,65,19,17.1,2.82,6.5,0,26.42,Mobile,Chicago Taxi,42.08627653969573,-87.78518073649543,41.687711034183636,-87.80553305142037
trip_001622,taxi_2701,2021-06-02T12:00:00,2021-06-02T12:11:10.581548,670,2.5,66,9,12.78,2.57,6.5,5,26.85,Credit Card,Blue Ribbon,41.83450238185446,-87.82071541241295,42.09300178915394,-87.37595186576257
trip_001623,taxi_5163,2021-06-15T17:00:00,2021-06-15T17:08:41.788814,521,0.8,33,47,8.03,1.76,0.0,0,9.79,Mobile,City Service,41.80649848604271,-87.38931852262178,41.6761596090471,-87.62193582726117
trip_001624,taxi_8784,2021-06-16T10:00:00,2021-06-16T11:03:16.211197,3796,4.0,28,58,34.29,9.07,0.0,5,48.36,Credit Card,Yellow Cab,41.55934175688827,-87.50100767224485,42.003391058342224,-87.40963755413279
trip_001625,taxi_3020,2021-06-29T13:00:00,2021-06-29T13:09:10.353091,550,0.5,19,69,7.59,1.2,0.0,0,8.79,Credit Card,Chicago Taxi,41.85749540028455,-87.84563458040874,41.873320004650985,-87.74120274303017
trip_001626,taxi_7972,2021-06-27T13:00:00,2021-06-27T13:08:06.396804,486,0.5,76,68,7.21,0.77,0.0,2,9.98,Credit Card,Flash Cab,42.08087953129437,-87.43853265827538,41.90931025770718,-87.80513995889898
trip_001627,taxi_3176,2021-06-14T10:00:00,2021-06-14T10:36:45.084762,2205,1.4,62,14,19.24,4.3,0.0,1,24.54,Mobile,Blue Ribbon,41.9586142441818,-87.84696550740695,41.68953071699931,-87.40182093924558
trip_001628,taxi_7247,2021-06-26T12:00:00,2021-06-26T12:07:03.250227,423,0.5,33,23,6.84,1.82,6.5,2,17.16,Mobile,Flash Cab,42.092735137956154,-87.38468675877603,41.939218489347624,-87.57608568400425
trip_001629,taxi_4903,2021-06-07T22:00:00,2021-06-07T22:26:19.911279,1579,6.6,73,14,27.27,5.81,0.0,2,35.08,Cash,Yellow Cab,42.14119830718371,-87.52237521678386,41.84998150630333,-87.73648226308853
trip_001630,taxi_3824,2021-06-07T16:00:00,2021-06-07T16:27:57.380003,1677,0.5,67,66,14.16,3.41,0.0,2,19.57,Credit Card,Chicago Taxi,41.88422750796731,-87.88032709856164,41.63742340708283,-88.01417431940905
trip_001631,taxi_4768,2021-06-05T23:00:00,2021-06-05T23:05:47.745062,347,2.5,23,1,10.96,1.88,0.0,0,12.84,Credit Card,Yellow Cab,41.96499898071001,-87.74124814593013,41.810382312742185,-87.95830853554422
trip_001632,taxi_8878,2021-06-02T06:00:00,2021-06-02T06:21:51.361904,1311,3.2,50,16,18.07,1.98,6.5,2,28.55,Credit Card,Chicago Taxi,41.60016684301718,-87.81362263447434,41.77360280774705,-87.41251233164704
trip_001633,taxi_4854,2021-06-13T07:00:00,2021-06-13T07:27:26.110603,1646,0.6,71,38,14.12,3.44,6.5,0,24.06,Mobile,Flash Cab,41.93469196979734,-87.98195809370499,41.85620085040532,-88.01210825570722
trip_001634,taxi_3265,2021-06-21T14:00:00,2021-06-21T14:37:02.691658,2222,4.1,25,41,25.53,3.98,0.0,0,29.51,Mobile,Blue Ribbon,42.06981274179716,-87.57903872539764,42.049234515471525,-87.4179156118771
trip_001635,taxi_1276,2021-06-02T11:00:00,2021-06-02T11:53:12.152572,3192,8.4,59,52,40.7,2.88,0.0,0,43.58,Cash,Yellow Cab,41.77203496910946,-87.39753571582469,42.11607504634302,-87.28800249849442
trip_001636,taxi_2221,2021-06-26T02:00:00,2021-06-26T02:16:14.843228,974,0.5,43,3,10.06,1.33,0.0,1,12.39,Credit Card,Blue Ribbon,41.80971050250133,-87.33249057132934,41.78396043072082,-87.83506196086391
trip_001637,taxi_7438,2021-06-04T03:00:00,2021-06-04T03:33:43.235253,2023,3.6,48,39,23.23,3.97,6.5,0,33.7,Credit Card,Yellow Cab,41.97244779396381,-87.33655270342162,42.11555768798945,-87.26057475041037
trip_001638,taxi_6307,2021-06-01T01:00:00,2021-06-01T01:31:44.691667,1904,3.0,13,52,21.05,3.69,0.0,1,25.74,Credit Card,Chicago Taxi,41.71131873774123,-87.5551089914475,41.57517459924278,-87.55785957565878
trip_001639,taxi_8043,2021-06-16T16:00:00,2021-06-16T16:11:14.365238,674,1.6,54,71,10.76,2.56,0.0,2,15.32,Cash,City Service,41.882376655075674,-87.74766348281923,41.985369361493596,-87.59831862675054
trip_001640,taxi_8522,2021-06-18T06:00:00,2021-06-18T06:30:32.087320,1832,4.8,2,68,24.74,2.54,0.0,0,27.28,Cash,Chicago Taxi,41.81006942044808,-87.60566336798645,42.0886236576823,-87.59739782739692
trip_001641,taxi_8951,2021-06-21T03:00:00,2021-06-21T03:05:34.229387,334,3.5,10,47,12.98,0.86,6.5,2,22.34,Credit Card,City Service,42.0317104500146,-87.7069965470993,41.767812808395334,-87.37488563610593
trip_001642,taxi_1382,2021-06-25T07:00:00,2021-06-25T07:08:09.524599,489,0.5,77,31,7.23,1.68,0.0,1,9.91,Cash,Yellow Cab,42.115960809977246,-87.94383916001551,42.078707714534744,-87.43879958994239
trip_001643,taxi_9552,2021-06-16T07:00:00,2021-06-16T07:26:07.633105,1567,5.9,74,72,25.6,1.32,6.5,1,34.42,Cash,Blue Ribbon,41.558815523845226,-87.26777771068419,41.8819776126211,-88.04532451176017
trip_001644,taxi_2193,2021-06-25T09:00:00,2021-06-25T09:07:16.408036,436,2.3,60,47,11.0,1.48,0.0,0,12.48,Mobile,Chicago Taxi,41.73861275004528,-87.2841304712428,41.82634238669272,-87.68446547811754
trip_001645,taxi_3260,2021-06-04T20:00:00,2021-06-04T22:00:00,7200,10.6,63,38,69.16,7.78,6.5,5,88.44,Credit Card,Chicago Taxi,41.660926932621265,-87.99029737057346,41.87508639994103,-87.4122122774435
trip_001646,taxi_5592,2021-06-28T12:00:00,2021-06-28T12:26:44.707650,1604,5.6,12,76,25.16,4.56,0.0,2,31.72,Credit Card,Flash Cab,41.81144547283473,-87.9083790769415,41.63454796494466,-87.29557989551111
trip_001647,taxi_2219,2021-06-15T06:00:00,2021-06-15T06:07:55.066082,475,0.5,58,7,7.15,0.8,0.0,2,9.95,Mobile,City Service,41.709840626640236,-87.94448772010067,42.04398449757793,-87.77271084379545
trip_001648,taxi_1743,2021-06-13T12:00:00,2021-06-13T12:07:06.639300,426,2.3,41,56,10.98,1.46,0.0,0,12.44,Credit Card,Flash Cab,41.55173168709094,-87.58761771236935,41.625797120531935,-87.3542851962616
trip_001649,taxi_1295,2021-06-22T04:00:00,2021-06-22T04:14:30.387266,870,0.9,7,9,10.45,1.33,6.5,0,18.28,Credit Card,Flash Cab,42.10520446168241,-87.33121886049408,41.79600524727304,-87.28948868481612
trip_001650,taxi_3228,2021-06-20T14:00:00,2021-06-20T15:24:40.437709,5080,6.1,36,61,46.64,15.19,0.0,0,61.83,Cash,Chicago Taxi,41.64777300023828,-87.60200799339398,41.74685901353102,-87.47310440012528
trip_001651,taxi_2457,2021-06-12T22:00:00,2021-06-12T22:08:38.601342,518,0.5,63,67,7.4,1.23,0.0,0,8.63,Credit Card,Flash Cab,41.646550658444376,-87.840545948046,41.821574379088155,-87.97792842902989
trip_001652,taxi_9884,2021-06-18T21:00:00,2021-06-18T21:06:09.950399,369,1.0,48,1,7.74,0.78,0.0,0,8.52,Credit Card,Yellow Cab,41.58535047226981,-87.76885418329853,41.88747495997614,-87.49158803967799
trip_001653,taxi_7091,2021-06-03T12:00:00,2021-06-03T12:57:50.098614,3470,8.2,1,23,42.03,7.53,0.0,0,49.56,Credit Card,Yellow Cab,42.1386329270137,-87.52445019432203,41.73899002158313,-87.70807706069428
trip_001654,taxi_4725,2021-06-02T20:00:00,2021-06-02T20:16:48.463147,1008,3.7,57,7,17.51,4.44,0.0,5,26.95,Credit Card,Flash Cab,41.66976574231916,-88.02373756490722,41.59252810393123,-87.70584962610216
trip_001655,taxi_1075,2021-06-14T09:00:00,2021-06-14T09:08:49.339880,529,3.6,62,33,14.46,1.01,0.0,5,20.47,Credit Card,Chicago Taxi,41.894401497178706,-87.80019330047504,41.97682590332879,-87.49069852654317
trip_001656,taxi_9550,2021-06-10T16:00:00,2021-06-10T16:06:27.984017,387,1.7,60,53,9.42,0.06,0.0,5,14.48,Credit Card,Chicago Taxi,41.89385060912373,-87.35783639039121,41.79727500980175,-87.94479595067992
trip_001657,taxi_2893,2021-06-11T23:00:00,2021-06-12T00:56:35.064735,6995,14.3,53,12,76.34,13.08,0.0,0,89.42,Credit Card,Chicago Taxi,42.105417279040445,-87.26807663158098,41.6713107517575,-87.8013162981812
trip_001658,taxi_2158,2021-06-23T23:00:00,2021-06-23T23:16:18.902792,978,2.5,5,34,14.53,4.14,0.0,0,18.67,Mobile,Yellow Cab,41.64223744132427,-87.43025344275546,41.94839270089913,-87.72737464772595
trip_001659,taxi_8672,2021-06-30T05:00:00,2021-06-30T05:48:32.152428,2912,8.3,38,28,38.94,2.41,0.0,0,41.35,Mobile,Blue Ribbon,41.703620148557505,-87.43884729217703,42.044313831218886,-87.78008391337778
trip_001660,taxi_1990,2021-06-07T11:00:00,2021-06-07T11:24:53.163315,1493,0.5,52,35,13.09,2.09,0.0,1,16.18,Credit Card,Blue Ribbon,41.573350675755734,-87.70658645959017,41.666253682620614,-87.61163704860789
trip_001661,taxi_9247,2021-06-11T17:00:00,2021-06-11T17:06:57.875742,417,0.5,25,71,6.81,0.86,0.0,0,7.67,Mobile,Flash Cab,41.74075169473977,-87.86771879564152,42.10268240413694,-87.41176509912161
trip_001662,taxi_3259,2021-06-27T21:00:00,2021-06-27T21:31:38.328333,1898,3.3,70,7,21.75,0.4,0.0,0,22.15,Mobile,City Service,41.58184378197275,-87.39695647690098,42.10620719020084,-87.48624966114689
trip_001663,taxi_6497,2021-06-17T18:00:00,2021-06-17T18:08:32.816673,512,0.5,46,11,7.37,1.94,0.0,0,9.31,Mobile,Blue Ribbon,41.64567345770891,-87.59834316263931,41.98751192014509,-88.04221346620282
trip_001664,taxi_6317,2021-06-02T10:00:00,2021-06-02T10:33:44.404155,2024,3.5,14,6,22.9,3.55,0.0,2,28.45,Credit Card,City Service,41.98837192219894,-87.51713407045536,41.9100530465024,-87.33841342786806
trip_001665,taxi_8580,2021-06-05T06:00:00,2021-06-05T06:17:09.233213,1029,1.2,65,50,12.04,2.18,0.0,0,14.22,Credit Card,Chicago Taxi,42.1417681292594,-88.03472271476791,41.747120376551635,-87.81405444917584
trip_001666,taxi_1884,2021-06-19T23:00:00,2021-06-19T23:15:59.244048,959,0.7,23,22,10.4,3.31,0.0,5,18.71,Credit Card,Blue Ribbon,41.98025205561958,-87.7532407705821,41.690284705080664,-87.39594188976338
trip_001667,taxi_3902,2021-06-12T10:00:00,2021-06-12T10:31:21.103881,1881,4.5,1,11,24.3,3.26,0.0,5,32.56,Cash,Flash Cab,41.812642429327,-87.79900239238184,42.02633175060197,-87.59728775407467
trip_001668,taxi_7843,2021-06-03T12:00:00,2021-06-03T12:22:45.335014,1365,0.9,7,11,13.33,1.62,0.0,0,14.95,Mobile,Yellow Cab,41.75235635883182,-87.35974106955842,42.108300841673135,-87.32479552102978
trip_001669,taxi_5253,2021-06-15T19:00:00,2021-06-15T19:24:46.731986,1486,1.9,57,44,16.12,4.45,6.5,5,32.07,Credit Card,Blue Ribbon,41.71951172967476,-87.28531068661957,41.84538761571002,-87.43801202510035
trip_001670,taxi_1811,2021-06-09T03:00:00,2021-06-09T03:10:58.573211,658,1.9,46,76,11.3,2.79,0.0,0,14.09,Mobile,Yellow Cab,42.09807317211002,-87.51685834675435,42.04754015236689,-88.0114844023602
trip_001671,taxi_4542,2021-06-17T18:00:00,2021-06-17T18:16:53.234536,1013,0.5,39,2,10.29,1.8,6.5,0,18.59,Cash,Chicago Taxi,41.621110492958145,-87.828052679609,41.62563390405933,-88.02485382033416
trip_001672,taxi_9298,2021-06-10T03:00:00,2021-06-10T03:24:42.777429,1482,0.5,37,9,13.02,0.0,0.0,1,14.02,Credit Card,Chicago Taxi,41.72993513625947,-87.5592552607664,41.606277152696606,-87.872894889173
trip_001673,taxi_3855,2021-06-28T21:00:00,2021-06-28T21:21:41.243159,1301,5.7,70,46,23.59,3.51,0.0,0,27.1,Mobile,Flash Cab,42.09558153915614,-87.50118025203298,41.75428056633402,-88.01343631529006
trip_001674,taxi_1971,2021-06-17T13:00:00,2021-06-17T13:22:38.949966,1358,0.5,53,63,12.3,2.18,0.0,0,14.48,Credit Card,Chicago Taxi,41.557828932899795,-88.0346227324141,41.89271577639195,-87.29567632726427
trip_001675,taxi_9957,2021-06-24T08:00:00,2021-06-24T08:17:28.202656,1048,2.3,50,57,14.56,2.42,0.0,0,16.98,Credit Card,City Service,41.57645329882932,-87.49363852205612,41.69498154668264,-87.66681441366104
trip_001676,taxi_3053,2021-06-12T09:00:00,2021-06-12T09:13:10.296210,790,1.4,28,25,11.03,2.54,6.5,5,25.07,Credit Card,City Service,41.73405405691737,-87.49088857791914,42.141930271871246,-87.36048958167417
trip_001677,taxi_9040,2021-06-01T21:00:00,2021-06-01T21:24:58.122006,1498,0.5,59,49,13.11,2.49,0.0,0,15.6,Cash,City Service,41.746855039930566,-87.87562703394485,41.92972986257645,-87.38724618547528
trip_001678,taxi_7217,2021-06-04T02:00:00,2021-06-04T02:14:25.582132,865,1.9,41,33,12.65,1.47,0.0,1,15.12,Cash,Blue Ribbon,41.66018693574907,-87.96538570845497,41.87234334761547,-87.90298379908734
trip_001679,taxi_3448,2021-06-03T14:00:00,2021-06-03T14:16:50.603770,1010,0.5,29,29,10.27,2.41,0.0,5,17.68,Mobile,City Service,42.0636068795409,-87.99420479526977,41.99233726317043,-88.02444136398246
trip_001680,taxi_1760,2021-06-02T16:00:00,2021-06-02T16:08:35.764798,515,2.3,46,32,11.43,1.91,0.0,5,18.34,Credit Card,Chicago Taxi,41.88347151836839,-87.7187963693712,41.701966118408635,-88.03884440570197
trip_001681,taxi_7432,2021-06-05T23:00:00,2021-06-05T23:29:47.195939,1787,4.1,57,29,22.89,0.0,0.0,0,22.89,Cash,Chicago Taxi,42.106511034100485,-87.8247280901886,41.957002970581556,-87.28384978189901
